!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
PHO84	YML123C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Bun-Ya M, et al. (1991) PMID:2038328
PGA3	YML125C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Jiménez-Hidalgo M, et al. (2009) PMID:19239415
MSC1	YML128C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
COS3	YML132W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Mitsui K, et al. (2004) PMID:14718542
PLB1	YMR008C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PLB1	YMR008C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Lee KS, et al. (1994) PMID:8051052
HXT2	YMR011W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Aronova S, et al. (2007) PMID:17507646
HXT2	YMR011W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Kruckeberg AL, et al. (1999) PMID:10191260
HXT2	YMR011W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-04-04	Scharff-Poulsen P and Pedersen PA (2013) PMID:24124599
SPO20	YMR017W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2016-09-29	Nakanishi H, et al. (2004) PMID:14742704
EIS1	YMR031C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RCH1	YMR034C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2019-09-13	Zhao Y, et al. (2016) PMID:26832117
FET3	YMR058W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	de Silva D, et al. (1997) PMID:9162052
FET3	YMR058W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Kwok EY, et al. (2006) PMID:16700543
RIM9	YMR063W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Obara K, et al. (2012) PMID:23019326
AVO2	YMR068W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-02-14	Martinez Marshall MN, et al. (2019) PMID:30969890
ADE17	YMR120C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
DNF3	YMR162C	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-01-22	Frøsig MM, et al. (2020) PMID:32661085
SSO2	YMR183C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Aronova S, et al. (2007) PMID:17507646
SSO2	YMR183C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Mendonsa R and Engebrecht J (2009) PMID:19502581
SSO2	YMR183C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HSC82	YMR186W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
GYL1	YMR192W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Chesneau L, et al. (2004) PMID:15331637
EFR3	YMR212C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Baird D, et al. (2008) PMID:19075114
GAS3	YMR215W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Aronova S, et al. (2007) PMID:17507646
GAS3	YMR215W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
DFG5	YMR238W	located in	GO:0005886	plasma membrane	cellular component		ISA with DCW1	manually curated	SGD	2022-08-26	Kitagaki H, et al. (2002) PMID:12421307
FAA4	YMR246W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2016-08-05	Narita T, et al. (2016) PMID:27136724
HOR7	YMR251W-A	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Lisman Q, et al. (2004) PMID:15208314
GAS1	YMR307W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
GAS1	YMR307W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Nuoffer C, et al. (1991) PMID:1824714
GAS1	YMR307W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Rolli E, et al. (2009) PMID:19793924
FET4	YMR319C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Dix D, et al. (1997) PMID:9115232
FET4	YMR319C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Navarre C, et al. (2002) PMID:12469340
SLM2	YNL047C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Fadri M, et al. (2005) PMID:15689497
SLM2	YNL047C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Audhya A, et al. (2004) PMID:15372071
AQR1	YNL065W	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-12-16	Kapetanakis GC, et al. (2021) PMID:34887841
AQR1	YNL065W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Tenreiro S, et al. (2002) PMID:11922628
AQR1	YNL065W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RAS2	YNL098C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
RAS2	YNL098C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Manandhar SP, et al. (2010) PMID:20162532
RAS2	YNL098C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-06-07	Broggi S, et al. (2013) PMID:23127800
RAS2	YNL098C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
MEP2	YNL142W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-04-04	Scharff-Poulsen P and Pedersen PA (2013) PMID:24124599
MEP2	YNL142W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Marini AM and André B (2000) PMID:11069679
YCK2	YNL154C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Wang PC, et al. (1992) PMID:1627830
YCK2	YNL154C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
YCK2	YNL154C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Navarre C, et al. (2002) PMID:12469340
YCK2	YNL154C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Vancura A, et al. (1994) PMID:8034689
MDG1	YNL173C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Leberer E, et al. (1996) PMID:8914522
MDG1	YNL173C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RHO5	YNL180C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Singh K, et al. (2008) PMID:18216266
NPR1	YNL183C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	MacGurn JA, et al. (2011) PMID:22118465
CHS1	YNL192W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Ziman M, et al. (1996) PMID:8970154
YNL194C	YNL194C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SSB2	YNL209W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PDR16	YNL231C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SIP3	YNL257C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
LYP1	YNL268W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2025-08-22	Karapanagioti F, et al. (2025) PMID:40247776
BNI1	YNL271C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
BOR1	YNL275W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Zhao R and Reithmeier RA (2001) PMID:11401825
BOR1	YNL275W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Takano J, et al. (2002) PMID:12447444
WSC2	YNL283C	located in	GO:0005886	plasma membrane	cellular component	part of cellular bud	IDA	manually curated	SGD	2020-03-25	Wilk S, et al. (2010) PMID:20652590
WSC2	YNL283C	located in	GO:0005886	plasma membrane	cellular component	part of cellular bud neck	IDA	manually curated	SGD	2020-03-25	Wilk S, et al. (2010) PMID:20652590
WSC2	YNL283C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-03-25	Kock C, et al. (2016) PMID:27337501
MID1	YNL291C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Locke EG, et al. (2000) PMID:10958666
MSB3	YNL293W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Lachmann J, et al. (2012) PMID:22593206
RIM21	YNL294C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Obara K, et al. (2012) PMID:23019326
LEM3	YNL323W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Kato U, et al. (2002) PMID:12133835
ATO2	YNR002C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Ricicová M, et al. (2007) PMID:17395151
FPK1	YNR047W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Roelants FM, et al. (2010) PMID:19966303
MSO1	YNR049C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Knop M, et al. (2005) PMID:16030256
MSO1	YNR049C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Castillo-Flores A, et al. (2005) PMID:16087665
FRE4	YNR060W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2013-08-07	Yun CW, et al. (2001) PMID:11120744
PDR18	YNR070W	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-11-19	Cabrito TR, et al. (2011) PMID:21831043
IZH2	YOL002C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Narasimhan ML, et al. (2005) PMID:15664187
MDM12	YOL009C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
TOS7	YOL019W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-10-16	Zhu J, et al. (2020) PMID:33002606
TOS7	YOL019W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Sundin BA, et al. (2004) PMID:15282802
TAT2	YOL020W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Umebayashi K and Nakano A (2003) PMID:12810702
TAT2	YOL020W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-01-09	Amano K, et al. (2019) PMID:30660361
AVO1	YOL078W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Berchtold D and Walther TC (2009) PMID:19144819
ADH1	YOL086C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ITR2	YOL103W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Miyashita M, et al. (2003) PMID:16233524
WSC3	YOL105C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-03-25	Kock C, et al. (2016) PMID:27337501
ZEO1	YOL109W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ZEO1	YOL109W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-08-25	Green R, et al. (2003) PMID:12949174
SKM1	YOL113W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Yu JW, et al. (2004) PMID:15023338
SMF1	YOL122C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Supek F, et al. (1996) PMID:8643535
ALR1	YOL130W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Lim PH, et al. (2011) PMID:21738593
ALR1	YOL130W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2013-08-07	MacDiarmid CW and Gardner RC (1998) PMID:9430719
FRE7	YOL152W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Rees EM and Thiele DJ (2007) PMID:17553781
ENB1	YOL158C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Froissard M, et al. (2007) PMID:17714436
SLG1	YOR008C	located in	GO:0005886	plasma membrane	cellular component	part of cellular bud	IDA	manually curated	SGD	2020-03-25	Wilk S, et al. (2010) PMID:20652590
SLG1	YOR008C	located in	GO:0005886	plasma membrane	cellular component	part of cellular bud neck	IDA	manually curated	SGD	2020-03-25	Wilk S, et al. (2010) PMID:20652590
SLG1	YOR008C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Verna J, et al. (1997) PMID:9391108
AUS1	YOR011W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Marek M, et al. (2011) PMID:21521689
ROD1	YOR018W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Wu AL, et al. (1996) PMID:8621680
DFG16	YOR030W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Obara K, et al. (2012) PMID:23019326
STD1	YOR047C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Schmidt MC, et al. (1999) PMID:10373505
RSB1	YOR049C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Panwar SL and Moye-Rowley WS (2006) PMID:16407254
RSB1	YOR049C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Kihara A and Igarashi Y (2002) PMID:12034738
NRT1	YOR071C	located in	GO:0005886	plasma membrane	cellular component		ISS with FUR4	manually curated	SGD	2014-10-02	Belenky PA, et al. (2008) PMID:18258590
TCB1	YOR086C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RAS1	YOR101W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Manandhar SP, et al. (2010) PMID:20162532
RAS1	YOR101W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Fujiyama A and Tamanoi F (1986) PMID:3513173
PIN2	YOR104W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-07-30	Ritz AM, et al. (2014) PMID:24656818
AFI1	YOR129C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2013-08-07	Tsai PC, et al. (2008) PMID:18397879
AFI1	YOR129C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Tsai PC, et al. (2008) PMID:18397879
AFI1	YOR129C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2013-08-07	Wysocka M, et al. (2003) PMID:14515169
PDR5	YOR153W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Navarre C, et al. (2002) PMID:12469340
PDR5	YOR153W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Mahé Y, et al. (1996) PMID:8810273
PNS1	YOR161C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
LCB4	YOR171C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Sano T, et al. (2005) PMID:16141212
MSB1	YOR188W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
STE4	YOR212W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Hirschman JE, et al. (1997) PMID:8995254
TPO4	YOR273C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Albertsen M, et al. (2003) PMID:12562762
MCH5	YOR306C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Reihl P and Stolz J (2005) PMID:16204239
FAA1	YOR317W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
FAA1	YOR317W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2016-08-05	Narita T, et al. (2016) PMID:27136724
LDB19	YOR322C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	MacGurn JA, et al. (2011) PMID:22118465
LDB19	YOR322C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-08-18	Lin CH, et al. (2008) PMID:18976803
SNC2	YOR327C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-09-29	Laidlaw KME, et al. (2022) PMID:36125415
PDR10	YOR328W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Rockwell NC, et al. (2009) PMID:19452121
PUT4	YOR348C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2019-08-09	Villers J, et al. (2017) PMID:28679684
GPB1	YOR371C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2018-04-25	Harashima T and Heitman J (2005) PMID:16030250
AMF1	YOR378W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-12-11	Chiasson DM, et al. (2014) PMID:24707045
FRE3	YOR381W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Yun CW, et al. (2001) PMID:11120744
FEX1	YOR390W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2015-06-23	Smith KD, et al. (2015) PMID:26055717
LSP1	YPL004C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PMA2	YPL036W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Supply P, et al. (1993) PMID:8396147
PMA2	YPL036W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PDR12	YPL058C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Piper P, et al. (1998) PMID:9687494
SSU1	YPL092W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Avram D and Bakalinsky AT (1997) PMID:9294463
AIM44	YPL158C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2019-10-29	Meitinger F and Pereira G (2017) PMID:28148650
AIM44	YPL158C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2019-10-29	Perez AM and Thorner J (2019) PMID:30341817
HRR25	YPL204W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Vancura A, et al. (1994) PMID:8034689
SSO1	YPL232W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Nakanishi H, et al. (2007) PMID:17298976
SSO1	YPL232W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Mendonsa R and Engebrecht J (2009) PMID:19502581
SSO1	YPL232W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
GYP5	YPL249C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Chesneau L, et al. (2004) PMID:15331637
DIP5	YPL265W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SAM3	YPL274W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2013-08-07	Rouillon A, et al. (1999) PMID:10497160
SAM3	YPL274W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Uemura T, et al. (2007) PMID:17218313
FEX2	YPL279C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2015-06-23	Smith KD, et al. (2015) PMID:26055717
SRO7	YPR032W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Lehman K, et al. (1999) PMID:10402465
OPY2	YPR075C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
OPY2	YPR075C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Wu C, et al. (2006) PMID:16543225
CTR1	YPR124W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CTR1	YPR124W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Dancis A, et al. (1994) PMID:7929270
NCE102	YPR149W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
NCE102	YPR149W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Navarre C, et al. (2002) PMID:12469340
TPO3	YPR156C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Albertsen M, et al. (2003) PMID:12562762
KRE6	YPR159W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Kurita T, et al. (2011) PMID:21193403
RHO1	YPR165W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
AQY1	YPR192W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Laizé V, et al. (1999) PMID:10092523
OPT2	YPR194C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-11-12	Yamauchi S, et al. (2015) PMID:25359886
SGE1	YPR198W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Ehrenhofer-Murray AE, et al. (1998) PMID:9483795
ARR3	YPR201W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Maciaszczyk-Dziubinska E, et al. (2010) PMID:20655873
MAL41	YSC0009	is active in	GO:0005886	plasma membrane	cellular component		ISS with MAL61	manually curated	SGD	2021-09-21	Chow TH, et al. (1989) PMID:2549370
MAL61	YSC0013	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-09-21	Gadura N and Michels CA (2006) PMID:16741702
TAT3	YSC0045	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-09-20	Omura F, et al. (2007) PMID:17825063
