!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
YGR151C	YGR151C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PTI1	YGR156W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
PTI1	YGR156W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PTI1	YGR156W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NSR1	YGR159C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2015-06-30	Lee WC, et al. (1991) PMID:1706724
NSR1	YGR159C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
RTS3	YGR161C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YGR161C-D	YGR161C-D	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
YGR161W-B	YGR161W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
GTR2	YGR163W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nakashima N, et al. (1999) PMID:10388807
GTR2	YGR163W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sekiguchi T, et al. (2001) PMID:11073942
LSO2	YGR169C-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2015-10-19	An X, et al. (2015) PMID:26450372
PBP1	YGR178C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PBP1	YGR178C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RNR4	YGR180C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Yao R, et al. (2003) PMID:12732713
RNR4	YGR180C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Huang M and Elledge SJ (1997) PMID:9315670
RNR4	YGR180C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
TYS1	YGR185C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Azad AK, et al. (2001) PMID:11359929
TYS1	YGR185C	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Azad AK, et al. (2001) PMID:11359929
HGH1	YGR187C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
BUB1	YGR188C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Roberts BT, et al. (1994) PMID:7969164
TDH3	YGR192C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YPP1	YGR198W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ELP2	YGR200C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fichtner L, et al. (2002) PMID:12139626
PCT1	YGR202C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Howe AG, et al. (2002) PMID:12200438
YCH1	YGR203W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ADE3	YGR204W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TDA10	YGR205W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SER2	YGR208W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ZPR1	YGR211W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Gangwani L, et al. (1998) PMID:9852145
ZPR1	YGR211W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CRM1	YGR218W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Seedorf M, et al. (1999) PMID:9891088
NAS6	YGR232W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Saeki Y, et al. (2009) PMID:19446323
PHO81	YGR233C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
PHO81	YGR233C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PHO81	YGR233C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PHO81	YGR233C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bömeke K, et al. (2006) PMID:16611745
YHB1	YGR234W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SDA1	YGR245C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Buscemi G, et al. (2000) PMID:10704371
SOL4	YGR248W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP19	YGR251W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP19	YGR251W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Patury S, et al. (2009) PMID:19159085
NOP19	YGR251W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
GCN5	YGR252W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
BUD32	YGR262C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-05-08	Lopreiato R, et al. (2004) PMID:14519092
BUD32	YGR262C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FOL2	YGR267C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FOL2	YGR267C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2020-01-30	Singer-Krüger B, et al. (2020) PMID:31323700
YTA7	YGR270W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
YTA7	YGR270W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YTA7	YGR270W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YTA7	YGR270W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YTA7	YGR270W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kuranda K, et al. (2009) PMID:19416104
TAF1	YGR274C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RTT102	YGR275W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RNH70	YGR276C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Frank P, et al. (1999) PMID:10359084
CAB4	YGR277C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
MAL13	YGR288W	located in	GO:0005634	nucleus	cellular component		ISS	manually curated	SGD	2013-08-07	Hu Z, et al. (1999) PMID:10447589
YRF1-3	YGR296W	located in	GO:0005634	nucleus	cellular component		IC with telomere maintenance via recombination	manually curated	SGD	2013-08-07	Yamada M, et al. (1998) PMID:9837911
STE20	YHL007C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lin M, et al. (2009) PMID:19793923
STE20	YHL007C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-08-01	Ahn SH, et al. (2005) PMID:15652479
STE20	YHL007C	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Lin M, et al. (2009) PMID:19793923
YAP3	YHL009C	located in	GO:0005634	nucleus	cellular component		IC with DNA-binding transcription factor activity	manually curated	SGD	2015-03-10	Fernandes L, et al. (1997) PMID:9372930
YHL009W-B	YHL009W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
APM2	YHL019C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
OPI1	YHL020C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2017-05-11	Yifrach E, et al. (2016) PMID:27663510
OPI1	YHL020C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Loewen CJ, et al. (2004) PMID:15192221
OPI1	YHL020C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Brickner JH and Walter P (2004) PMID:15455074
SNF6	YHL025W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Estruch F and Carlson M (1990) PMID:2188093
SNF6	YHL025W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RIM101	YHL027W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nishizawa M, et al. (2010) PMID:20382759
ECM29	YHL030W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
ECM29	YHL030W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lehmann A, et al. (2010) PMID:20620957
ECM29	YHL030W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ECM29	YHL030W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ARN1	YHL040C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
STP2	YHR006W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tumusiime S, et al. (2011) PMID:21127045
SPO13	YHR014W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lee BH, et al. (2002) PMID:12101125
RPN1	YHR027C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RPN1	YHR027C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wendler P, et al. (2004) PMID:15210724
SLT2	YHR030C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SLT2	YHR030C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	van Drogen F and Peter M (2002) PMID:12361575
SLT2	YHR030C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-23	Li X, et al. (2013) PMID:23924898
PIH1	YHR034C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BCD1	YHR040W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
BCD1	YHR040W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DOG2	YHR043C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
INM1	YHR046C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
AAP1	YHR047C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FSH1	YHR049W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VMA22	YHR060W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GIC1	YHR061C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RPP1	YHR062C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
TRM5	YHR070W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PCL5	YHR071W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Streckfuss-Bömeke K, et al. (2009) PMID:19218424
QNS1	YHR074W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Suda Y, et al. (2003) PMID:12898714
IRE1	YHR079C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Goffin L, et al. (2006) PMID:17035634
LRP1	YHR081W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Feigenbutz M, et al. (2013) PMID:23580640
KSP1	YHR082C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fleischmann M, et al. (1996) PMID:8676864
KSP1	YHR082C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bharucha N, et al. (2008) PMID:18417610
STE12	YHR084W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Patury S, et al. (2009) PMID:19159085
IPI1	YHR085W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
IPI1	YHR085W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
IPI1	YHR085W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NAM8	YHR086W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-05-09	Mitchell SF, et al. (2013) PMID:23222640
RTC3	YHR087W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YNG2	YHR090C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YNG2	YHR090C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Loewith R, et al. (2000) PMID:10805724
PAL2	YHR097C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TRA1	YHR099W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hoke SM, et al. (2008) PMID:18616809
GRE3	YHR104W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YHR112C	YHR112C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Arlt H, et al. (2011) PMID:21777356
LSM12	YHR121W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LSM12	YHR121W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
CIA2	YHR122W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
YHS7	YHR127W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
IGO2	YHR132W-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NSG1	YHR133C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
ARO9	YHR137W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPC10	YHR143W-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CRP1	YHR146W	located in	GO:0005634	nucleus	cellular component		IC with DNA binding	manually curated	SGD	2013-08-07	Rass U and Kemper B (2002) PMID:12419258
SPO12	YHR152W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-09-18	Grether ME and Herskowitz I (1999) PMID:10564265
SPO12	YHR152W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Shah R, et al. (2001) PMID:11729145
RTT107	YHR154W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTT107	YHR154W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
LIN1	YHR156C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bialkowska A and Kurlandzka A (2002) PMID:12402242
SOL3	YHR163W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DNA2	YHR164C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
DNA2	YHR164C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kosugi S, et al. (2009) PMID:19520826
PRP8	YHR165C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Boon KL, et al. (2007) PMID:17934474
PRP8	YHR165C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ROF1	YHR177W	located in	GO:0005634	nucleus	cellular component		IC with positive regulation of transcription by RNA polymerase II	manually curated	SGD	2014-10-06	Lohse MB, et al. (2014) PMID:24994900
STB5	YHR178W	located in	GO:0005634	nucleus	cellular component		IC with DNA-binding transcription factor activity	manually curated	SGD	2019-09-09	Akache B and Turcotte B (2002) PMID:11943786
OYE2	YHR179W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IKI1	YHR187W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fichtner L, et al. (2002) PMID:12139626
MDM31	YHR194W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP9	YHR196W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
RIX1	YHR197W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
RIX1	YHR197W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SCH9	YHR205W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Jorgensen P, et al. (2004) PMID:15466158
SKN7	YHR206W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Raitt DC, et al. (2000) PMID:10888672
SKN7	YHR206W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SET5	YHR207C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YHR214C-B	YHR214C-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
NAS2	YIL007C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Saeki Y, et al. (2009) PMID:19446323
URM1	YIL008W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EST3	YIL009C-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Teixeira MT, et al. (2002) PMID:12101098
DOT5	YIL010W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Park SG, et al. (2000) PMID:10681558
DOT5	YIL010W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Honoré N and Cole ST (1990) PMID:2408019
VID28	YIL017C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FAF1	YIL019W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HIS6	YIL020C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IRR1	YIL026C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
IRR1	YIL026C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kurlandzka A, et al. (1999) PMID:10028182
IRR1	YIL026C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2018-01-30	Kowalec P, et al. (2017) PMID:28077952
ULP2	YIL031W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Li SJ and Hochstrasser M (2000) PMID:10713161
BCY1	YIL033C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
BCY1	YIL033C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Uno I, et al. (1988) PMID:3288487
BCY1	YIL033C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Griffioen G, et al. (2001) PMID:11134339
BCY1	YIL033C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bharucha N, et al. (2008) PMID:18417610
BCY1	YIL033C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
CST6	YIL036W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
CBR1	YIL043C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MET30	YIL046W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rouillon A, et al. (2000) PMID:10637232
PCL7	YIL050W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bömeke K, et al. (2006) PMID:16611745
GPP1	YIL053W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VHR1	YIL056W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VHR1	YIL056W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Weider M, et al. (2006) PMID:16533810
YRB2	YIL063C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YRB2	YIL063C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-04-26	Rout MP, et al. (2000) PMID:10684247
YRB2	YIL063C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Noguchi E, et al. (1997) PMID:9121474
YRB2	YIL063C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Taura T, et al. (1997) PMID:9395535
HOP1	YIL072W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
HOP1	YIL072W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Khan K, et al. (2013) PMID:23841450
SPO22	YIL073C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
RPN2	YIL075C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RPN2	YIL075C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wendler P, et al. (2004) PMID:15210724
YIL082W-A	YIL082W-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
CAB2	YIL083C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
SDS3	YIL084C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
UTP25	YIL091C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP25	YIL091C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Goldfeder MB and Oliveira CC (2010) PMID:20528918
UTP25	YIL091C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
YIL092W	YIL092W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BMT5	YIL096C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FYV10	YIL097W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
XBP1	YIL101C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Mai B and Breeden L (1997) PMID:9343412
XBP1	YIL101C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
